Date_1,Species,Seed Source,ID,Treatment,Block,Seedling #,HT_1,RCD_1,notes_1,Date_2,HT_2,RCD_2,Root_2,Shoot_2,Root:Shoot_2,notes_2,Date_3,HT_3,RCD_3,Root_3,Shoot_3,Root:Shoot_3,75 % mid-day water potentials_3,75% pre-dawn water potentials_3,40% mid-day water potentials_3,40% pre-dawn water potentials_3,notes,Date_4,HT_4,RCD_4,Root_4,Shoot_4,Root:Shoot_4,75% mid-day water potentials_4,75% pre-dawn water potentials_4,40% mid-day water potentials_4,40% pre-dawn water potentials_4,100% mid-day water potential_4,100% pre-dawn water potentials_4,notes_4,Date_5,HT_5,RCD_5,notes_5
5/12/22,PIMO,PIMO,x,D,10,1,6,2,,6/24/22,12.5,3,7.914,8.64,0.915972222,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,x,x,
5/12/22,PIMO,PIMO,1472,D,10,2,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,11.8,5.08,
5/12/22,PIMO,PIMO,1473,D,10,3,4.9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,15.7,5.07,
5/12/22,PIMO,PIMO,1474,D,10,4,4.9,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,13.7,4.98,
5/12/22,PIMO,PIMO,1475,D,10,5,6.7,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,17.3,6.01,
5/12/22,PIMO,PIMO,1476,D,10,6,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,17,5.59,
5/12/22,PIMO,PIMO,x,D,10,7,7,3,,6/24/22,17.4,4,8.312,9.565,0.869001568,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,x,x,
5/12/22,PIMO,PIMO,1477,D,10,8,9.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,20,5.83,
5/12/22,PIMO,PIMO,1478,D,10,9,6.1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,12.7,5.21,
5/12/22,PIMO,PIMO,1479,D,10,10,4.7,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,12,5.48,
5/12/22,PIMO,PIMO,1480,D,10,11,4.7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,15.4,5.32,
5/12/22,PIMO,PIMO,1481,D,10,12,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,16,6,
5/12/22,PIMO,PIMO,1482,D,10,13,7.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,16.4,5.59,
5/12/22,PIMO,PIMO,1483,D,10,14,7.4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,10.5,4.77,
5/12/22,PIMO,PIMO,1484,D,10,15,6.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,12.8,4.88,
5/12/22,PIMO,PIMO,1485,D,10,16,7.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,23.2,6.58,
5/12/22,PIMO,PIMO,1486,D,11,1,8.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,15.6,7.1,
5/12/22,PIMO,PIMO,1487,D,11,2,6.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,16.7,6.2,
5/12/22,PIMO,PIMO,1488,D,11,3,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,15.1,5.4,
5/12/22,PIMO,PIMO,1489,D,11,4,6.7,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,17.2,6.6,
5/12/22,PIMO,PIMO,1490,D,11,5,7.1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,16.2,5.9,
5/12/22,PIMO,PIMO,x,D,11,6,8.1,3.5,,,,,,,,,9/7/22,17.9,6.76,13.705,16.227,0.844580021,,,-1.6,-0.58,,,,,,,,,,,,,,,12/5/22,x,x,
5/12/22,PIMO,PIMO,1491,D,11,7,5.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,15.5,5.8,
5/12/22,PIMO,PIMO,1492,D,11,8,7.9,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,12.7,6.5,
5/12/22,PIMO,PIMO,1493,D,11,9,5.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,17.5,5.1,
5/12/22,PIMO,PIMO,x,D,11,10,7.2,3,,,,,,,,,,,,,,,,,,,,12/8/22,17.1,6.21,19.508,16.726,1.166327873,,,,-1.25,-0.72,-0.93,,12/5/22,x,x,
5/12/22,PIMO,PIMO,1494,D,11,11,6.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,20.6,4.8,
5/12/22,PIMO,PIMO,1495,D,11,12,7.8,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,17.6,6.3,
5/12/22,PIMO,PIMO,1496,D,11,13,9.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,19.8,6.1,
5/12/22,PIMO,PIMO,1497,D,11,14,7.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,13.9,5.5,
5/12/22,PIMO,PIMO,1498,D,11,15,6.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,21.6,5.7,
5/12/22,PIMO,PIMO,1499,D,11,16,6.8,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,15.7,5.4,
5/12/22,PIMO,PIMO,1500,D,12,1,3.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,10.5,4.8,
5/12/22,PIMO,PIMO,x,D,12,2,5.6,4,,6/24/22,9.6,3,7.836,9.282,0.844214609,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,x,x,
5/12/22,PIMO,PIMO,1501,D,12,3,8.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,19.4,5.61,
5/12/22,PIMO,PIMO,1502,D,12,4,6.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,11.2,5.32,
5/12/22,PIMO,PIMO,x,D,12,5,6.9,3,,,,,,,,,9/7/22,16.1,5.62,11.885,13.877,0.856453124,,,-1.08,-0.37,,,,,,,,,,,,,,,12/5/22,x,x,
5/12/22,PIMO,PIMO,1503,D,12,6,8.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,17.1,5.13,
5/12/22,PIMO,PIMO,1504,D,12,7,5.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,15.9,5.35,2 leaders
5/12/22,PIMO,PIMO,1505,D,12,8,11.1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,20.9,5.78,
5/12/22,PIMO,PIMO,1506,D,12,9,8.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,16.6,5.39,
5/12/22,PIMO,PIMO,1507,D,12,10,5.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,13.4,5.49,Multiple leaders
5/12/22,PIMO,PIMO,1508,D,12,11,5.1,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,16.5,5.96,
5/12/22,PIMO,PIMO,1509,D,12,12,6.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,18.2,5.9,
5/12/22,PIMO,PIMO,1510,D,12,13,8.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,8.7,4.66,
5/12/22,PIMO,PIMO,1511,D,12,14,5.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,11.8,5.15,
5/12/22,PIMO,PIMO,1512,D,12,15,4.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,15.6,5.96,
5/12/22,PIMO,PIMO,1513,D,12,16,5.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/5/22,13.5,5.65,
5/12/22,PIPO,PIPO,x,C  ,1,1,17.2,4,,6/24/22,23.5,5,9.286,11.178,0.830738952,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,27.6,6.75,
5/12/22,PIPO,PIPO,171,C  ,1,2,12.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,x,x,
5/12/22,PIPO,PIPO,172,C  ,1,3,9.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,16.9,7.11,
5/12/22,PIPO,PIPO,173,C  ,1,4,13.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,31.3,7.51,
5/12/22,PIPO,PIPO,174,C  ,1,5,17.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,26.2,7.71,
5/12/22,PIPO,PIPO,x,C  ,1,6,12.2,4,,6/24/22,16.1,5.5,9.483,11.242,0.843533179,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,x,x,
5/12/22,PIPO,PIPO,175,C  ,1,7,13.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29,9.82,
5/12/22,PIPO,PIPO,176,C  ,1,8,13.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,24.4,6.7,
5/12/22,PIPO,PIPO,177,C  ,1,9,15.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,27.1,8.78,
5/12/22,PIPO,PIPO,178,C  ,1,10,13.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29.4,8.38,
5/12/22,PIPO,PIPO,x,C  ,1,11,11.1,4,,6/24/22,15,4.5,9.257,11.093,0.834490219,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,x,x,
5/12/22,PIPO,PIPO,179,C  ,1,12,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30.8,7.27,
5/12/22,PIPO,PIPO,180,C  ,1,13,13,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30.6,9.02,
5/12/22,PIPO,PIPO,181,C  ,1,14,11.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,24.5,9.17,
5/12/22,PIPO,PIPO,182,C  ,1,15,13.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,24.3,7.52,
5/12/22,PIPO,PIPO,183,C  ,1,16,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,26.9,8.65,
5/12/22,PIPO,PIPO,x,C  ,2,1,14.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,x,x,
5/12/22,PIPO,PIPO,184,C  ,2,2,17.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30,7.77,
5/12/22,PIPO,PIPO,185,C  ,2,3,14.2,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,28.4,10.09,
5/12/22,PIPO,PIPO,186,C  ,2,4,17.3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,26,9.58,
5/12/22,PIPO,PIPO,187,C  ,2,5,13.2,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,24.1,8.18,
5/12/22,PIPO,PIPO,188,C  ,2,6,16.9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,33.5,9.19,
5/12/22,PIPO,PIPO,x,C  ,2,7,13,3,,,,,,,,,,,,,,,,,,,,12/8/22,20.7,5.38,8.989,15.854,0.56698625,-1.35,-1.02,,,,-1.02,,11/29/22,x,x,
5/12/22,PIPO,PIPO,189,C  ,2,8,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,33.9,9.68,
5/12/22,PIPO,PIPO,190,C  ,2,9,11.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,23,7.4,
5/12/22,PIPO,PIPO,x,C  ,2,10,8,3.5,,6/24/22,9.3,4,8.049,9.831,0.818736649,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,x,x,
5/12/22,PIPO,PIPO,191,C  ,2,11,16.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29.9,7.67,
5/12/22,PIPO,PIPO,192,C  ,2,12,9.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,20.5,5.57,
5/12/22,PIPO,PIPO,193,C  ,2,13,10.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,19.2,6.44,
5/12/22,PIPO,PIPO,194,C  ,2,14,13.2,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29,7.74,
5/12/22,PIPO,PIPO,195,C  ,2,15,15.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,32.6,10.37,
5/12/22,PIPO,PIPO,196,C  ,2,16,11.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,27.5,8.45,
5/12/22,PIPO,PIPO,197,C  ,3,1,13.1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,25.6,7.48,
5/12/22,PIPO,PIPO,x,C  ,3,2,16.1,3.5,,,,,,,,,8/29/22,24.5,6.88,12.57,15.607,0.80540783,-0.129,-0.21,,,,,,,,,,,,,,,,,11/29/22,x,x,
5/12/22,PIPO,PIPO,198,C  ,3,3,16.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,35.1,8.71,
5/12/22,PIPO,PIPO,199,C  ,3,4,13.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30,8.52,
5/12/22,PIPO,PIPO,200,C  ,3,5,14.9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30.8,9.24,
5/12/22,PIPO,PIPO,201,C  ,3,6,12.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,21.2,6.2,
5/12/22,PIPO,PIPO,202,C  ,3,7,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,26.3,7.79,
5/12/22,PIPO,PIPO,203,C  ,3,8,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,23.8,7.65,
5/12/22,PIPO,PIPO,x,C  ,3,9,16,3.5,,,,,,,,,,,,,,,,,,,,12/8/22,25.7,5.76,13.195,14.955,0.882313607,-1.35,-1.02,,,,-1.2,,11/29/22,x,x,
5/12/22,PIPO,PIPO,204,C  ,3,10,18.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,36.1,9.34,
5/12/22,PIPO,PIPO,205,C  ,3,11,18,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29.5,8.67,
5/12/22,PIPO,PIPO,206,C  ,3,12,16.9,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,32.2,7.97,
5/12/22,PIPO,PIPO,207,C  ,3,13,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29.9,7.86,
5/12/22,PIPO,PIPO,208,C  ,3,14,14.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,24.1,6.46,
5/12/22,PIPO,PIPO,209,C  ,3,15,17.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,27.3,8.99,
5/12/22,PIPO,PIPO,210,C  ,3,16,17.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30.2,9.26,
5/12/22,PIPO,PIPO,211,C  ,4,1,14.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,24.5,7.63,
5/12/22,PIPO,PIPO,212,C  ,4,2,11.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,22.9,6.98,
5/12/22,PIPO,PIPO,213,C  ,4,3,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,32.1,9.31,
5/12/22,PIPO,PIPO,214,C  ,4,4,18.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,37.6,10.41,
5/12/22,PIPO,PIPO,215,C  ,4,5,14.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,28.6,10.26,
5/12/22,PIPO,PIPO,216,C  ,4,6,14.1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,31.2,8.82,
5/12/22,PIPO,PIPO,217,C  ,4,7,11.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,28.3,7.95,
5/12/22,PIPO,PIPO,218,C  ,4,8,13.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,33.1,9.8,
5/12/22,PIPO,PIPO,219,C  ,4,9,13.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,23.8,7.21,
5/12/22,PIPO,PIPO,220,C  ,4,10,12.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,35.1,8.25,
5/12/22,PIPO,PIPO,221,C  ,4,11,14,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,32.6,7.51,
5/12/22,PIPO,PIPO,222,C  ,4,12,19.2,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,35,9.13,
5/12/22,PIPO,PIPO,x,C  ,4,13,15.1,3,,,,,,,,,,,,,,,,,,,,12/8/22,25.7,6.56,8.903,20.429,0.435802046,-0.96,-0.5,,,,-0.99,100% were taken a month or so later ,11/29/22,x,x,
5/12/22,PIPO,PIPO,x,C  ,4,14,17.2,3.5,,,,,,,,,8/29/22,34.5,7.05,12.442,19.795,0.628542561,-1.15,-0.21,,,,,,,,,,,,,,,,,11/29/22,x,x,
5/12/22,PIPO,PIPO,223,C  ,4,15,15.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,36.1,9.91,
5/12/22,PIPO,PIPO,224,C  ,4,16,11.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,20.6,8.03,
5/12/22,PIPO,PIPO,225,C  ,5,1,15.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30.2,9.07,
5/12/22,PIPO,PIPO,226,C  ,5,2,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,41.3,10,
5/12/22,PIPO,PIPO,x,C  ,5,3,13.9,3,,,,,,,,,8/29/22,25,8.57,15.697,20.074,0.78195676,-1.19,-0.14,,,,,,,,,,,,,,,,,11/29/22,x,x,
5/12/22,PIPO,PIPO,227,C  ,5,4,10.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,31.5,8.36,
5/12/22,PIPO,PIPO,228,C  ,5,5,11.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,21.8,6.59,
5/12/22,PIPO,PIPO,229,C  ,5,6,12.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29,6.94,
5/12/22,PIPO,PIPO,230,C  ,5,7,16.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,39.3,8.88,
5/12/22,PIPO,PIPO,231,C  ,5,8,15.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30.7,7.38,
5/12/22,PIPO,PIPO,232,C  ,5,9,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,25.5,7.32,
5/12/22,PIPO,PIPO,233,C  ,5,10,10.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,27.8,8.24,
5/12/22,PIPO,PIPO,234,C  ,5,11,12.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30.8,7.73,
5/12/22,PIPO,PIPO,235,C  ,5,12,9.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,25.9,6.28,
5/12/22,PIPO,PIPO,236,C  ,5,13,16.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,32,8.65,
5/12/22,PIPO,PIPO,237,C  ,5,14,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,27.1,8.63,
5/12/22,PIPO,PIPO,238,C  ,5,15,12.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29.6,7.84,
5/12/22,PIPO,PIPO,x,C  ,5,16,15.4,3,,,,,,,,,,,,,,,,,,,,12/8/22,36.5,9.03,20.95,24.503,0.854997347,-1.38,-0.68,,,,-0.92,,11/29/22,x,x,
5/12/22,PIPO,PIPO,239,C  ,6,1,16.9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,31.6,7.91,
5/12/22,PIPO,PIPO,240,C  ,6,2,15.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,24.5,6.84,
5/12/22,PIPO,PIPO,241,C  ,6,3,15.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,26,6.08,
5/12/22,PIPO,PIPO,242,C  ,6,4,13.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30,6.93,
5/12/22,PIPO,PIPO,243,C  ,6,5,18.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,22,7.98,
5/12/22,PIPO,PIPO,244,C  ,6,6,16.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,31.4,8.99,
5/12/22,PIPO,PIPO,245,C  ,6,7,16.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30.6,8.29,
5/12/22,PIPO,PIPO,246,C  ,6,8,13.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,33.6,9.41,
5/12/22,PIPO,PIPO,247,C  ,6,9,16.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,34.9,7.48,
5/12/22,PIPO,PIPO,248,C  ,6,10,14.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,23,5.62,
5/12/22,PIPO,PIPO,249,C  ,6,11,16.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,28.1,7.38,
5/12/22,PIPO,PIPO,250,C  ,6,12,13.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,25.2,6.85,
5/12/22,PIPO,PIPO,251,C  ,6,13,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,36.9,9.49,
5/12/22,PIPO,PIPO,252,C  ,6,14,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,27.6,6.64,
5/12/22,PIPO,PIPO,x,C  ,6,15,16.2,3,,,,,,,,,8/29/22,30,8.3,13.363,20.901,0.6393474,-1.23,-0.03,,,,,,,,,,,,,,,,,11/29/22,x,x,
5/12/22,PIPO,PIPO,253,C  ,6,16,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,34.9,9.58,
5/12/22,PIPO,PIPO,254,C  ,7,1,13.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,24.8,7.24,
5/12/22,PIPO,PIPO,255,C  ,7,2,16.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,32.5,7.73,
5/12/22,PIPO,PIPO,256,C  ,7,3,19.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,28.6,7.74,
5/12/22,PIPO,PIPO,257,C  ,7,4,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30.7,9.21,
5/12/22,PIPO,PIPO,258,C  ,7,5,16.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,26.6,7.74,
5/12/22,PIPO,PIPO,259,C  ,7,6,16,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29,7.86,
5/12/22,PIPO,PIPO,260,C  ,7,7,15.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,27.6,7.51,
5/12/22,PIPO,PIPO,261,C  ,7,8,16.2,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,26.9,7.84,
5/12/22,PIPO,PIPO,262,C  ,7,9,10.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,14.8,5.09,
5/12/22,PIPO,PIPO,x,C  ,7,10,15.4,6,,,,,,,,,,,,,,,,,,,,12/8/22,31.8,7.5,14.669,21.391,0.685755692,-1.55,-1.38,,,,-1.15,,11/29/22,x,x,
5/12/22,PIPO,PIPO,263,C  ,7,11,11.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,24,6.82,
5/12/22,PIPO,PIPO,264,C  ,7,12,15.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,35.1,8.2,
5/12/22,PIPO,PIPO,265,C  ,7,13,13.3,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,21,6.73,
5/12/22,PIPO,PIPO,266,C  ,7,14,15.1,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,32.6,9.82,
5/12/22,PIPO,PIPO,x,C  ,7,15,11.8,3.5,,,,,,,,,8/29/22,24.9,7.2,11.886,17.686,0.672056994,-1.36,-0.123,,,,,,,,,,,,,,,,,11/29/22,x,x,
5/12/22,PIPO,PIPO,267,C  ,7,16,14.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,24.2,7.76,
5/12/22,PIPO,PIPO,268,C  ,8,1,20.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,32.2,8.55,
5/12/22,PIPO,PIPO,269,C  ,8,2,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,14.1,5.92,
5/12/22,PIPO,PIPO,270,C  ,8,3,12,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,24.7,7.25,
5/12/22,PIPO,PIPO,271,C  ,8,4,16.1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,22.4,6.76,
5/12/22,PIPO,PIPO,272,C  ,8,5,19.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,34.1,8.44,
5/12/22,PIPO,PIPO,x,C  ,8,6,12.4,3.5,,,,,,,,,,,,,,,,,,,,12/8/22,29.3,6.86,16.719,23.628,0.707592687,-1.33,-0.89,,,,-0.82,,11/29/22,x,x,
5/12/22,PIPO,PIPO,273,C  ,8,7,15.8,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,23,6.9,
